committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,cand_office_state,cand_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,election_type,election_type_full,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00614453,HISPANIC VICTORY PAC,2017,24,201702139049345220,24,1148708,WASHINGTON MEDIA GROUP,,,,1250 I STREET NW,SUITE 800,WASHINGTON,DC,200055911,ONLINE ADVERTISING,2016-10-24 00:00:00,2016-10-24 00:00:00,2000.00,119477.74,,,O,,,,"CLINTON, HILLARY",,HILLARY,,CLINTON,,P,,00,,,,,,,,G2016,,"SANCHEZ, JESUS",2017-02-13 00:00:00,,,,,,JESUS,,SANCHEZ,E39C3D677C63A40A9A91,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021320171370640163,4021320171370644704,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702139049345220
C00614453,HISPANIC VICTORY PAC,2017,24,201702139049345228,24,1148710,CARACOL BROADCASTING,,,,2269 199TH ST NW,,MIAMI GARDENS,FL,330562600,RADIO ADVERTISING,2016-11-04 00:00:00,2016-11-04 00:00:00,3040.00,134235.74,,,O,,,,"CLINTON, HILLARY",,HILLARY,,CLINTON,,P,,00,,,,,,,,G2016,,"SANCHEZ, JESUS",2017-02-13 00:00:00,,,,,,JESUS,,SANCHEZ,E915A27022FCD4CEA908,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021320171370640164,4021320171370644706,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702139049345228
C00614453,HISPANIC VICTORY PAC,2017,24,201702139049345228,24,1148710,CARACOL BROADCASTING,,,,2269 199TH ST NW,,MIAMI GARDENS,FL,330562600,RADIO ADVERTISING,2016-11-04 00:00:00,2016-11-04 00:00:00,88.00,134235.74,,,O,,,,"CLINTON, HILLARY",,HILLARY,,CLINTON,,P,,00,,,,,,,,G2016,,"SANCHEZ, JESUS",2017-02-13 00:00:00,,,,,,JESUS,,SANCHEZ,EEAD68DCE26544419A4A,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021320171370640164,4021320171370644708,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702139049345228
C00544767,THE COMMITTEE TO DEFEND THE PRESIDENT,2017,48,201702149049350085,24,1148854,CAMPAIGN SOLUTIONS,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,ESTIMATED FEBRUARY ONLINE VOTER CONTACT,2017-02-14 00:00:00,2017-02-14 00:00:00,10000.00,20000.00,,,O,,,S2VA00142,"KAINE, TIMOTHY MICHAEL",,TIMOTHY,MICHAEL,KAINE,,S,VA,00,,,,,,,,G2018,,"BACKER, DAN",2017-02-14 00:00:00,,,,,,DAN,,BACKER,SE24.97092,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021420171370701559,4021420171370705644,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702149049350085
C00544767,THE COMMITTEE TO DEFEND THE PRESIDENT,2017,48,201702149049350085,24,1148854,CAMPAIGN SOLUTIONS,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,ESTIMATED FEBRUARY ONLINE VOTER CONTACT,2017-02-14 00:00:00,2017-02-14 00:00:00,10000.00,12000.00,,,O,,,S2WI00219,"BALDWIN, TAMMY",,TAMMY,,BALDWIN,,S,WI,00,,,,,,,,G2018,,"BACKER, DAN",2017-02-14 00:00:00,,,,,,DAN,,BACKER,SE24.97093,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021420171370701559,4021420171370705646,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702149049350085
C00544767,THE COMMITTEE TO DEFEND THE PRESIDENT,2017,48,201702149049350086,24,1148854,CONNELL DONATELLI INC,,,,PO BOX 1877,,ALEXANDRIA,VA,22313,ONLINE VOTER CONTACT,2017-02-15 00:00:00,2017-02-13 00:00:00,5000.00,20000.00,,,O,,,S2VA00142,"KAINE, TIMOTHY MICHAWL",,TIMOTHY,MICHAWL,KAINE,,S,VA,00,,,,,,,,G2018,,"BACKER, DAN",2017-02-13 00:00:00,,,,,,DAN,,BACKER,SE24.97091,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021420171370701559,4021420171370705648,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702149049350086
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049713675,24,1149773,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,EMAIL LIST LICENSING,2017-02-15 00:00:00,2017-02-28 00:00:00,3000.00,13000.00,,,O,,,S2WI00219,"TAMMY, BALDWIN",,BALDWIN,,TAMMY,,S,WI,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171210-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987513,4021720171370992177,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713675
C00553313,CONSERVATIVE AMERICA NOW PAC,2017,48,201702179049713234,24,1149762,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,CONTENT WRITING,2017-01-15 00:00:00,2017-01-28 00:00:00,3000.00,3000.00,,,O,,,S2MA00170,"ELIZABETH, WARREN",,WARREN,,ELIZABETH,,S,MA,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171147-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987512,4021720171370992144,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713234
C00553313,CONSERVATIVE AMERICA NOW PAC,2017,48,201702179049713234,24,1149762,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,EMAIL LIST LICENSING,2017-01-15 00:00:00,2017-01-28 00:00:00,3000.00,6000.00,,,O,,,S2MA00170,"ELIZABETH, WARREN",,WARREN,,ELIZABETH,,S,MA,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171153-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987512,4021720171370992147,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713234
C00553313,CONSERVATIVE AMERICA NOW PAC,2017,48,201702179049713235,24,1149762,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,EMAIL MARKETING FEE,2017-01-15 00:00:00,2017-01-28 00:00:00,1000.00,7000.00,,,O,,,S2MA00170,"ELIZABETH, WARREN",,WARREN,,ELIZABETH,,S,MA,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171154-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987512,4021720171370992150,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713235
C00553313,CONSERVATIVE AMERICA NOW PAC,2017,48,201702179049713235,24,1149762,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,CONTENT WRITING,2017-02-15 00:00:00,2017-02-28 00:00:00,3000.00,10000.00,,,O,,,S2MA00170,"ELIZABETH, WARREN",,WARREN,,ELIZABETH,,S,MA,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171156-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987512,4021720171370992153,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713235
C00553313,CONSERVATIVE AMERICA NOW PAC,2017,48,201702179049713236,24,1149762,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,EMAIL LIST LICENSING,2017-02-15 00:00:00,2017-02-28 00:00:00,3000.00,13000.00,,,O,,,S2MA00170,"ELIZABETH, WARREN",,WARREN,,ELIZABETH,,S,MA,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171158-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987512,4021720171370992156,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713236
C00553313,CONSERVATIVE AMERICA NOW PAC,2017,48,201702179049713236,24,1149762,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,EMAIL MARKETING FEE,2017-02-15 00:00:00,2017-02-28 00:00:00,1000.00,14000.00,,,O,,,S2MA00170,"ELIZABETH, WARREN",,WARREN,,ELIZABETH,,S,MA,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171159-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987512,4021720171370992159,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713236
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049713673,24,1149773,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,CONTENT WRITING,2017-01-15 00:00:00,2017-01-28 00:00:00,3000.00,3000.00,,,O,,,S2WI00219,"TAMMY, BALDWIN",,BALDWIN,,TAMMY,,S,WI,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT2017117124-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987513,4021720171370992162,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713673
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049713673,24,1149773,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,,EMAIL LIST LICENSING,2017-01-15 00:00:00,2017-01-28 00:00:00,3000.00,6000.00,,,O,,,S2WI00219,"TAMMY, BALDWIN",,BALDWIN,,TAMMY,,S,WI,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT2017117125-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987513,4021720171370992165,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713673
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049713674,24,1149773,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,EMAIL MARKETING FEE,2017-01-15 00:00:00,2017-01-28 00:00:00,1000.00,7000.00,,,O,,,S2WI00219,"TAMMY, BALDWIN",,BALDWIN,,TAMMY,,S,WI,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT2017117127-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987513,4021720171370992168,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713674
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049713674,24,1149773,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,CONTENT WRITING,2017-02-15 00:00:00,2017-02-28 00:00:00,3000.00,10000.00,,,O,,,S2WI00219,"TAMMY, BALDWIN",,BALDWIN,,TAMMY,,S,WI,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT2017117129-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987513,4021720171370992171,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713674
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049713675,24,1149773,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,EMAIL MARKETING FEE,2017-02-15 00:00:00,2017-02-28 00:00:00,1000.00,0.00,,,O,,,S2WI00219,"TAMMY, BALDWIN",,BALDWIN,,TAMMY,,S,WI,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171212-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987513,4021720171370992174,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713675
C00524355,PATRIOTS FOR ECONOMIC FREEDOM,2017,48,201702179049713800,24,1149784,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,"CONTENT WRITING, EMAIL LIST LICENSING, MARKETING CHARGE",2017-02-15 00:00:00,2017-02-28 00:00:00,7000.00,14000.00,,,O,,,S2VA00142,"TIM, KAINE",,KAINE,,TIM,,S,VT,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171219-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987514,4021720171370992180,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713800
C00524355,PATRIOTS FOR ECONOMIC FREEDOM,2017,48,201702179049713800,24,1149784,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,"CONTENT WRITING, EMAIL LIST LICENSING, MARKETING CHARGE",2017-01-15 00:00:00,2017-01-28 00:00:00,7000.00,0.00,,,O,,,S2VA00142,"TIM, KAINE",,KAINE,,TIM,,S,VA,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171218-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987514,4021720171370992183,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713800
C00584482,RESTORE THE CONSTITUTION COALITION,2017,48,201702179049713898,24,1149788,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,"CONTENT WRITING, EMAIL LIST LICENSING, MARKETING CHARGE",2017-01-15 00:00:00,2017-01-28 00:00:00,7000.00,7000.00,,,S,,,S2TX00312,"TED, CRUZ",,CRUZ,,TED,,S,TX,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171225-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987515,4021720171370992186,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713898
C00584482,RESTORE THE CONSTITUTION COALITION,2017,48,201702179049713898,24,1149788,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,"CONTENT WRITING, EMAIL LIST LICENSING, MARKETING CHARGE",2017-02-15 00:00:00,2017-02-28 00:00:00,7000.00,14000.00,,,S,,,S2TX00312,"TED, CRUZ",,CRUZ,,TED,,S,TX,,,,,,,,,G2018,,"ALEXANDER, HORNADAY",2017-02-17 00:00:00,,,,,,HORNADAY,,ALEXANDER,WFT20171171227-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987515,4021720171370992188,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713898
C00524355,PATRIOTS FOR ECONOMIC FREEDOM,2017,48,201702179049714335,24,1149805,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,"CONTENT WRITING, EMAIL LIST LICENSING, MARKETING CHARGE",2017-02-15 00:00:00,2017-02-28 00:00:00,7000.00,14000.00,,,O,,,S2VA00142,"KAINE, TIM",,TIM,,KAINE,,S,VA,,,,,,,,,G2018,,"HORNADAY, ALEXANDER",2017-02-17 00:00:00,,,,,,ALEXANDER,,HORNADAY,WFT20171171219-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987516,4021720171370992282,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049714335
C00524355,PATRIOTS FOR ECONOMIC FREEDOM,2017,48,201702179049714335,24,1149805,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,"CONTENT WRITING, EMAIL LIST LICENSING, MARKETING CHARGE",2017-01-15 00:00:00,2017-01-28 00:00:00,7000.00,7000.00,,,O,,,S2VA00142,"KAINE, TIM",,TIM,,KAINE,,S,VA,,,,,,,,,G2018,,"HORNADAY, ALEXANDER",2017-02-17 00:00:00,,,,,,ALEXANDER,,HORNADAY,WFT20171171218-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987516,4021720171370992285,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049714335
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049714350,24,1149808,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,CONTENT WRITING,2017-01-15 00:00:00,2017-01-28 00:00:00,3000.00,3000.00,,,O,,,S2WI00219,"BALDWIN, TAMMY",,TAMMY,,BALDWIN,,S,WI,,,,,,,,,G2018,,"HORNADAY, ALEXANDER",2017-02-17 00:00:00,,,,,,ALEXANDER,,HORNADAY,WFT2017117124-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987517,4021720171370992294,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049714350
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049714350,24,1149808,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,EMAIL LIST LICENSING,2017-01-15 00:00:00,2017-01-28 00:00:00,3000.00,6000.00,,,O,,,S2WI00219,"BALDWIN, TAMMY",,TAMMY,,BALDWIN,,S,WI,,,,,,,,,G2018,,"HORNADAY, ALEXANDER",2017-02-17 00:00:00,,,,,,ALEXANDER,,HORNADAY,WFT2017117125-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987517,4021720171370992297,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049714350
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049714351,24,1149808,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,EMAIL MARKETING FEE,2017-01-15 00:00:00,2017-01-28 00:00:00,1000.00,7000.00,,,O,,,S2WI00219,"BALDWIN, TAMMY",,TAMMY,,BALDWIN,,S,WI,,,,,,,,,G2018,,"HORNADAY, ALEXANDER",2017-02-17 00:00:00,,,,,,ALEXANDER,,HORNADAY,WFT2017117127-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987517,4021720171370992300,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049714351
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049714351,24,1149808,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,CONTENT WRITING,2017-02-15 00:00:00,2017-02-28 00:00:00,3000.00,10000.00,,,O,,,S2WI00219,"BALDWIN, TAMMY",,TAMMY,,BALDWIN,,S,WI,,,,,,,,,G2018,,"HORNADAY, ALEXANDER",2017-02-17 00:00:00,,,,,,ALEXANDER,,HORNADAY,WFT2017117129-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987517,4021720171370992303,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049714351
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049714352,24,1149808,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,EMAIL MARKETING FEE,2017-02-15 00:00:00,2017-02-28 00:00:00,1000.00,14000.00,,,O,,,S2WI00219,"BALDWIN, TAMMY",,TAMMY,,BALDWIN,,S,WI,,,,,,,,,G2018,,"HORNADAY, ALEXANDER",2017-02-17 00:00:00,,,,,,ALEXANDER,,HORNADAY,WFT20171171212-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987517,4021720171370992306,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049714352
C00570903,RESTORE AMERICAN FREEDOM AND LIBERTY,2017,48,201702179049714352,24,1149808,AMAGI STRATEGIES,,,,424 E. 10TH STREET,#4C,NEW YORK,NY,10009,EMAIL LIST LICENSING,2017-02-15 00:00:00,2017-02-28 00:00:00,3000.00,13000.00,,,O,,,S2WI00219,"BALDWIN, TAMMY",,TAMMY,,BALDWIN,,S,WI,,,,,,,,,G2018,,"HORNADAY, ALEXANDER",2017-02-17 00:00:00,,,,,,ALEXANDER,,HORNADAY,WFT20171171210-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021720171370987517,4021720171370992309,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049714352
C00544767,THE COMMITTEE TO DEFEND THE PRESIDENT,2017,48,201702189049725694,24,1150054,CONNELL DONATELLI INC,,,,PO BOX 1877,,ALEXANDRIA,VA,22313,ONLINE VOTER CONTACT,2017-02-16 00:00:00,2017-02-16 00:00:00,5000.00,25000.00,,,O,,,S2VA00142,"KAINE, TIMOTHY MICHAEL",,TIMOTHY,MICHAEL,KAINE,,S,VA,00,,,,,,,,G2018,,"BACKER, DAN",2017-02-16 00:00:00,,,,,,DAN,,BACKER,SE24.97095,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021920171371896089,4021920171371896167,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702189049725694
C00608489,GREAT AMERICA PAC,2017,48,201702189049725695,24,1150055,RAPID RESPONSE TELEVISION LLC,,,,4850 WRIGHT ROAD,,STAFFORD,TX,77477,RADIO ADVERTISING,2017-02-17 00:00:00,2017-02-20 00:00:00,20843.00,195522.92,,,S,,,P80001571,"TRUMP, DONLAD J",,DONLAD,J,TRUMP,,P,,,,,,,,,,G2020,,"BACKER, DAN",2017-02-17 00:00:00,,,,,,DAN,,BACKER,SE24.97094,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021920171371896090,4021920171371896168,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702189049725695
C00608489,GREAT AMERICA PAC,2017,48,201702189049725695,24,1150055,CONNELL DONATELLI INC,,,,PO BOX 1877,,ALEXANDRIA,VA,22313,ONLINE VOTER CONTACT,2017-02-20 00:00:00,2017-02-17 00:00:00,1500.00,197022.92,,,S,,,P80001571,"TRUMP, DONALD J",,DONALD,J,TRUMP,,P,,,,,,,,,,G2020,,"BACKER, DAN",2017-02-17 00:00:00,,,,,,DAN,,BACKER,SE24.97096,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4021920171371896090,4021920171371896169,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702189049725695
C00448696,SENATE CONSERVATIVES FUND,2017,48,201702219050473225,24,1150509,SENATE CONSERVATIVES FUND,,,,PO BOX 388,,ALEXANDRIA,VA,223130388,IE-MANDEL-DONATION PROCESSING,2017-01-10 00:00:00,2017-01-10 00:00:00,340.25,340.25,,,S,,,S2OH00170,"MANDEL, JOSH",,JOSH,,MANDEL,,S,OH,,C00448696,,,,,,,P2018,,"KILGORE, PAUL",2017-02-21 00:00:00,,,,,,PAUL,,KILGORE,E4EBB3B6F909C4FAFA9C,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022220171371897153,4022220171371905363,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702219050473225
C00448696,SENATE CONSERVATIVES FUND,2017,48,201702219050473225,24,1150509,SENATE CONSERVATIVES FUND,,,,PO BOX 388,,ALEXANDRIA,VA,223130388,IE-MANDEL-DONATION PROCESSING,2017-01-17 00:00:00,2017-01-17 00:00:00,222.70,562.95,,,S,,,S2OH00170,"MANDEL, JOSH",,JOSH,,MANDEL,,S,OH,,C00448696,,,,,,,P2018,,"KILGORE, PAUL",2017-02-21 00:00:00,,,,,,PAUL,,KILGORE,E1BD84C99396B478D849,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022220171371897153,4022220171371905366,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702219050473225
C00448696,SENATE CONSERVATIVES FUND,2017,48,201702219050473226,24,1150509,SENATE CONSERVATIVES FUND,,,,PO BOX 388,,ALEXANDRIA,VA,223130388,IE-MANDEL-DONATION PROCESSING,2017-01-24 00:00:00,2017-01-24 00:00:00,303.15,866.10,,,S,,,S2OH00170,"MANDEL, JOSH",,JOSH,,MANDEL,,S,OH,,C00448696,,,,,,,P2018,,"KILGORE, PAUL",2017-02-21 00:00:00,,,,,,PAUL,,KILGORE,E5CEE9D161815412985F,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022220171371897153,4022220171371905369,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702219050473226
C00448696,SENATE CONSERVATIVES FUND,2017,48,201702219050473226,24,1150509,SENATE CONSERVATIVES FUND,,,,PO BOX 388,,ALEXANDRIA,VA,223130388,IE-MANDEL-DONATION PROCESSING,2017-01-31 00:00:00,2017-01-31 00:00:00,80.15,946.25,,,S,,,S2OH00170,"MANDEL, JOSH",,JOSH,,MANDEL,,S,OH,,C00448696,,,,,,,P2018,,"KILGORE, PAUL",2017-02-21 00:00:00,,,,,,PAUL,,KILGORE,E5F542E5D50724BA4912,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022220171371897153,4022220171371905372,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702219050473226
C00608489,GREAT AMERICA PAC,2017,48,201702229050498348,24,1150619,CONNELL DONATELLI INC,,,,PO BOX 1877,,ALEXANDRIA,VA,22313,ONLINE VOTER CONTACT,2017-02-22 00:00:00,2017-02-22 00:00:00,1000.00,209501.23,,,S,,,P80001571,"TRUMP, DONALD J",,DONALD,J,TRUMP,,P,,,,,,,,,,G2020,,"BACKER, DAN",2017-02-22 00:00:00,,,,,,DAN,,BACKER,SE24.97167,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4022220171371897155,4022220171371905945,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201702229050498348
